id	TCGA-04-1514-01A	TCGA-04-1516-01A	TCGA-04-1530-01A	TCGA-04-1536-01A	TCGA-04-1542-01A
GTPBP2	0.10800000000000001	0.0809	0.1148	0.2376	-0.0521
GTPBP3	0.6258	0.7842	0.113	0.3144	0.6652
GTPBP4	0.0709	-0.1129	0.3455	-0.0062	0.3324
GTPBP5	0.3702	0.2783	0.0037	0.6308	-0.0988
GTPBP8	-0.3381	0.2667	-0.0104	0.1735	0.2006
GTSE1	-1.2575	-0.1518	-0.2982	-1.114	-0.5759
GTSF1	0.1091	-0.0872	0.2899	0.2406	-0.4478
GTSF1L	0.4228	-0.1194	0.0037	0.0622	-0.0709
GUCA1A	0.10800000000000001	0.0809	0.1148	0.2376	-0.0521
GUCA1B	0.10800000000000001	0.0809	0.1148	0.2376	-0.0521
GUCA1C	-0.3138	0.2988	-0.0104	0.1735	0.2006
GUCA2A	-0.1387	-0.0765	0.0941	0.1646	-0.5245
GUCA2B	-0.1387	-0.0765	0.0941	0.1646	-0.5245
GUCY1A2	-0.3446	0.2633	-0.057999999999999996	-0.8992	0.0868
GUCY1A3	-0.3177	-0.5747	0.2102	-0.9234	-0.4605
GUCY1B2	-0.3437	-0.6637	-0.1625	-0.3343	-0.4288
GUCY1B3	-0.3177	-0.5747	0.2102	-0.9234	-0.4605
GUCY2C	0.1289	0.7054	0.0944	0.9767	0.6128
GUCY2D	-0.4332	-0.1143	-0.2934	-0.3953	-0.5419
GUF1	-0.3377	-0.7095	0.0256	-0.3281	0.0753
GUK1	0.2805	0.2687	0.0931	-0.2744	0.7663
GULP1	0.1282	0.3743	-0.0126	0.1868	0.365
GUSB	0.4232	0.2581	-0.0043	0.8385	0.3424
GUSBL2	0.1404	0.1025	0.1148	0.2388	0.0859
GUSBP1	0.1234	-0.65	-0.135	0.4292	0.2177
GW112	-0.3437	-0.6637	-0.1625	-0.3212	-0.4288
GX	0.466	0.6053	-0.0203	0.9398	0.3624
GYG1	-0.3379	0.7269	0.5134	0.2678	0.4001
GYLTL1B	-0.3423	-0.0899	0.006999999999999999	-0.3732	-0.4225
GYPA	-1.05115	-0.6009	0.5213	0.1409	-0.391
GYPB	-0.3024	-0.6009	0.5213	0.1409	-0.391
GYPC	-0.2171	0.3681	0.0107	0.4601	0.3646
GYPE	-0.3024	-0.6009	0.5213	0.1409	-0.391
GYS1	-0.3808	-0.1324	-0.2936	0.06	-0.5316
GYS2	0.1309	0.7181	0.0944	0.9767	0.6128
GZF1	0.4228	0.1098	-0.0339	0.1023	0.5777
GZMA	0.1209	0.299	0.0382	0.3966	-0.4346
GZMB	0.4504	0.3658	-0.1679	0.4308	0.0417
GZMH	0.4504	0.3658	-0.1679	0.4308	0.0417
GZMK	0.1209	0.299	0.0382	0.3966	-0.4346
GZMM	-1.1519	-0.6262	-0.3035	-0.9961	-0.5782
Gar-1	0.1015	-0.665	-0.1822	-0.332	0.4174
Glc-T	-0.3631	-0.648	-0.3043	0.063	-0.4505
Gli2	-0.2108	0.3681	0.0107	0.3544	0.5395
GluR4c	-0.3158	0.2633	-0.057999999999999996	-0.8992	0.0653
GnRHRII	0.2819	0.5329	0.2494	0.1167	0.3264
GnT-IX	0.0968	-0.0921	0.1525	0.3114	-0.5258
H10BH	0.1476	-0.0935	0.1925	-0.1333	0.0843
H11	0.0625	-0.0843	0.1731	0.2566	-0.5067
H19	-0.4319	0.0236	-0.2891	-1.054	-0.524
H1F0	-1.2013	-0.1189	-0.2982	-0.4307	-0.5416
H1FNT	0.1294	0.5156	0.2899	0.2406	-0.4478
H1FOO	-0.3548	0.2667	0.3958	0.1843	0.2006
H1FX	-0.3548	0.2667	0.3958	0.1843	0.2006
H2A/l	0.0865	0.0487	0.6039	0.2666	0.2962
H2AFJ	0.1289	0.7054	0.0944	0.9767	0.6128
H2AFV	-0.3115	0.2953	-0.017	0.0397	0.3516
H2AFX	0.3742	0.2846	-0.057999999999999996	-0.366	-0.0123
H2AFY	0.1231	-0.1002	-0.135	0.0609	-0.4441
H2AFY2	0.0808	-0.0865	0.1449	-0.2418	0.3118
H2AFZ	-0.3286	-0.6486	-0.3569	-0.9209999999999999	-0.4311
H3F3B	0.0968	-0.0921	0.1525	0.3114	-0.5258
H6PD	-0.1869	0.2868	0.4519	-0.2449	-0.5501
H91620	0.4605	0.9874	0.0289	0.9034	0.287
HAAO	0.0102	-0.0783	0.0041	0.0139	-0.0148
HABP2	0.1214	-0.0622	-0.1035	0.1726	0.3295
HABP4	-0.3645	-0.0937	0.0038	0.355	-0.4837
HACE1	0.67555	-0.381	0.1968	0.2352	0.0168
HACL1	0.0946	-0.1577	-0.3007	-0.3262	-0.4556
HADH	-0.3255	-0.6178	-0.1005	-0.9046	-0.4519
HADHA	0.0081	-0.0808	0.0983	-0.3062	0.0007
HADHB	0.0081	-0.0808	0.0983	-0.3062	0.0007
HADHSC	-0.3255	-0.6178	-0.1005	-0.9046	-0.4519
HAGH	0.0746	-0.6646	0.0173	-0.3731	0.5491
HAGHL	-0.6215	-0.6646	0.0173	-0.3731	0.5491
HAL	0.1361	-0.0837	-0.2491	0.2444	-0.0062
HAMP	0.4984	0.4498	0.113	0.298	0.7448
HAND1	0.1204	-0.1465	-0.135	0.0609	-0.4222
HAND2	-0.3402	-0.6215	0.1165	-0.9445	-0.3964
HAO1	0.4436	0.1098	-0.0339	-0.3337	0.5760000000000001
HAO2	0.2819	0.3087	0.2025	1.0189	0.3264
HAP1	-0.3678	-0.0928	0.1525	-0.3501	-0.5309
HAPLN1	0.1234	-0.6891	-0.135	-0.3825	-0.3928
HAPLN2	0.2744	0.3896	0.0931	0.8536	0.32799999999999996
HAPLN3	-0.4099	-0.2478	0.0744	-0.35700000000000004	-0.0308
HAPLN4	0.6258	0.7842	0.113	0.3144	1.0085
HAR1A	0.3702	0.2783	0.0037	0.6308	-0.0988
HAR1B	0.3702	0.2783	0.0037	0.6308	-0.0988
HARBI1	-0.3423	-0.0899	0.006999999999999999	-0.3732	-0.4225
HARS	0.1231	-0.1002	-0.135	0.0609	-0.4732
HARS2	0.1231	-0.1002	-0.135	0.0609	-0.4732
HAS1	-0.3808	-0.1324	-0.2885	-0.0602	-0.5316
HAS2	-0.3565	0.3163	0.1625	0.8252	0.7022
HAS2AS	-0.3565	0.3163	0.1625	0.8252	0.7022
HAS3	0.1015	-0.665	-0.1822	0.0464	0.3368
HAT1	0.1282	0.579	-0.0126	0.1868	0.3494
HAVCR1	0.0954	-0.1465	-0.135	0.0421	-0.4222
HAVCR2	0.0954	-0.1465	-0.135	0.0421	-0.4222
HAX1	0.2744	0.3896	0.0931	0.8536	0.32799999999999996
HBA1	-1.2647	-0.6646	0.0173	-0.3731	0.5491
HBA2	-1.2647	-0.6646	0.0173	-0.3731	0.5491
HBB	-0.3592	-0.1168	-0.2948	-0.9201	-0.4262
HBBP1	-0.3592	-0.1168	-0.2948	-0.9201	-0.4262
HBD	-0.3592	-0.1168	-0.2948	-0.9201	-0.4262
HBE1	-0.3828	-0.1168	-0.2948	-0.9201	-0.4262
HBE269	0.0213	0.6722	-0.0114	-1.0917	-0.5823
HBEGF	0.1231	-0.1002	-0.135	0.0609	-0.4732
HBG1	-0.3592	-0.1168	-0.2948	-0.9201	-0.4262
HBG2	-0.3828	-0.1168	-0.2948	-0.9201	-0.4262
HBII-52-24	-0.3982	-0.1233	0.0761	-0.3381	-0.4651
HBII-52-27	-0.3982	-0.1233	0.0761	-0.3381	-0.4651
HBII-52-28	-0.3982	-0.1233	0.0761	-0.3381	-0.4651
HBII-52-45	-0.3982	-0.1233	0.0761	-0.3381	-0.4651
HBII-52-46	-0.3982	-0.1233	0.0761	-0.3381	-0.4651
HBM	-1.2647	-0.6646	0.0173	-0.3731	0.5491
HBP1	0.465	0.3427	-0.0043	0.8452	0.3624
HBP2	-0.3138	0.2988	-0.0104	0.1735	0.2006
HBQ1	-1.2647	-0.6646	0.0173	-0.3731	0.5491
HBS1L	-0.3516	-0.0352	0.13	0.2012	-0.5047
HBT8	-0.3982	-0.1233	0.0761	-0.3381	-0.4651
HBXBP	-0.4332	-0.1143	-0.2934	-0.3953	-0.5419
HBXIP	-0.141	0.292	-0.1363	0.4285	-0.4917
HBZ	-1.2647	-0.6646	0.0173	-0.3731	0.5491
HCA137	-0.3296	-0.0872	0.1807	0.1022	0.7179
HCA58	0.4228	-0.6427	-0.0339	0.0622	-0.0367
HCA66	-0.3638	-0.0928	-0.2934	-0.3699	-0.5309
HCC-10	0.0946	-0.1577	0.0785	-0.2713	-0.4556
HCCA2	-0.4319	0.0236	-0.2891	-1.054	-0.5699
HCCC11	-0.3565	0.3163	0.1625	0.8252	0.7022
HCDI	0.4504	0.3658	-0.1679	0.4308	0.0417
HCF-2	0.0859	-0.0925	-0.2491	0.2827	-0.4676
HCFC1R1	0.0746	-0.6646	0.0173	-0.3731	0.5491
HCFC2	0.0859	-0.0925	-0.2491	0.2827	-0.4676
HCG22	0.0526	0.0273	0.0708	0.2531	0.2614
HCG26	0.0603	0.0105	0.0708	-1.1717	0.2791
HCG27	0.0526	0.0273	0.0708	0.2531	0.2614
HCG2P7	0.0526	0.0273	0.9057	1.37	1.1134
HCG4	0.0865	0.006	0.1698	0.2666	0.2962
HCG4P6	0.0526	0.0273	0.0708	0.2531	1.1134
HCG9	0.0526	0.0273	0.0708	0.2531	0.2614
HCK	0.4228	0.1098	-0.0339	0.0622	0.2776
HCLS1	-0.3381	0.2667	0.3759	0.1937	0.2006
HCN1	0.1462	0.299	0.3142	0.3962	0.3779
HCN2	-1.1519	-0.6262	-0.3035	-0.9961	-0.5782
HCN3	0.2744	0.3896	0.0931	0.8536	0.32799999999999996
HCN4	-0.3981	-0.2478	-0.1417	-0.4068	-0.0465
HCP5	0.0603	0.0105	0.0708	-1.1717	0.2791
HCRT	-0.3678	-0.0928	0.1525	-0.3501	-0.5309
HCRTR1	-0.1738	-0.0985	0.0941	-0.3285	-0.5359
HCRTR2	0.1404	0.1025	0.1148	0.2388	0.0859
HCST	0.5013	0.4498	0.113	0.298	0.7124
HCTR-6	0.4944	0.303	-0.0043	0.7939	0.3782
HDAC1	-0.1738	-0.0985	0.0941	-0.3285	-0.5359
HDAC10	-1.2437	-0.1518	-0.3212	-1.0148	-0.596
HDAC11	0.0946	-0.1577	-0.3007	-0.3262	-0.4556
HDAC2	-0.3516	-0.6336	0.1968	0.2352	-0.4049
HDAC3	0.1231	-0.1002	-0.135	0.0609	-0.4732
HDAC4	0.1343	-0.1826	-0.1355	-0.4471	0.2482
HDAC5	-0.3776	-0.0928	0.1525	-0.3555	-0.5292
HDAC7	0.1294	0.5156	0.2899	0.2406	-0.4478
HDAC9	-0.3203	-0.1035	-0.1468	-0.2557	0.3659
HDC	-0.3653	-0.0972	-0.1719	-0.3381	-0.4442
HDDC2	-0.3516	-0.6056	0.1968	0.2352	-0.4049
HDDC3	-0.4099	-0.2478	0.0744	-0.3263	-0.0308
HDGF	0.2744	0.3896	0.0931	0.8536	0.32799999999999996
HDGF2	-1.1519	-0.6262	-0.3035	0.0076	-0.5782
HDGFL1	0.0883	0.0487	0.6039	0.4451	0.2962
HDGFRP3	-0.382	-0.2478	0.0744	-0.35700000000000004	-0.0308
HDHD2	0.126	0.3147	-0.1001	-0.2867	0.0251
HDHD3	0.0851	0.2424	0.0038	0.0875	-0.4837
HDIA1	0.1231	-0.1002	-0.135	0.0609	-0.4732
HDLBP	0.1343	-0.1826	-0.1355	-0.4471	0.2482
HE2	-0.3816	-0.7553	-0.8579	-0.3279	-0.9209999999999999
HEATR1	0.2602	-0.095	0.0931	-0.2674	0.8031
HEATR2	-0.3203	-0.1174	-0.3072	-0.4352	0.2665
HEATR3	0.1015	-0.083	-0.1701	-0.3489	0.4174
HEATR4	0.4121	-0.6246	-0.1938	0.52005	-0.4765
HEATR5A	0.4504	0.3121	-0.1695	0.2915	-0.4224
HEATR5B	0.0102	-0.0789	-0.0391	-0.2855	0.0364
HEATR6	0.0968	-0.0832	0.1525	-0.3525	-0.5258
HEATR7A	-0.3845	0.2894	-0.3072	0.031	0.3949
HEATR7B2	0.1462	0.299	0.3142	0.3962	0.3779
HEBP1	0.1289	0.7054	0.0944	0.9767	0.6128
HEBP2	-0.3516	-0.0352	0.13	0.2012	-0.5047
HECA	-0.3516	-0.0352	0.13	0.2012	-0.4833
HECTD1	0.4504	0.3121	-0.1695	0.2915	-0.4224
HECTD2	0.1214	-0.0622	-0.1035	-0.1719	0.3295
HECTD3	-0.1387	-0.0765	0.0941	0.1646	-0.4543
HECW1	-0.32799999999999996	0.2953	-0.017	0.0397	0.3516
HECW2	0.1282	0.3743	-0.0126	0.1868	0.365
HEFL	0.4194	0.2783	0.0037	0.7052	-0.0709
HEG1	-0.3381	0.2667	0.3507	0.1937	0.2006
HEI10	0.4504	0.3658	0.221	0.4308	0.0084
HEL308	-0.3295	-0.6525	-0.3569	-0.9251	-0.4295
HELB	0.1361	0.3615	0.2899	0.275	-0.4118
HELLS	0.1214	-0.0622	-0.1035	-0.1719	0.3295
HELO1	0.10800000000000001	0.0809	0.1148	0.2982	0.0859
HELT	-0.3592	-0.6248	0.1165	-0.9445	0.3702
HELZ	0.0968	-0.0921	0.1525	0.3453	-0.5258
HEMGN	-0.3645	-0.0937	0.0038	0.355	-0.4837
HEMK1	-0.3978	0.2671	-0.0059	-1.023	-0.496
HEPACAM	-1.135	-0.6707	-0.057999999999999996	-0.366	-0.0123
HEPACAM2	0.4944	0.303	-0.0043	0.7939	0.3782
HEPHL1	0.12	0.2722	-0.057999999999999996	0.2981	0.0474
HEPN1	-1.135	-0.6707	-0.057999999999999996	-0.366	-0.0123
HER-2	-0.3836	-0.0928	0.1037	-0.3696	-0.5309
HERC1	-0.3653	-0.2478	-0.1806	-0.0527	-0.07
HERC2	-0.3982	-0.1069	0.0761	-0.3381	-0.4651
HERC2P3	-0.6583	-1.4909999999999999	-0.2776	-0.4964	-0.3389
HERC2P4	0.1015	-0.083	0.0173	0.0347	0.4174
HERC3	-0.3295	-0.6317	-0.3569	-0.9181	-0.4295
HERC4	0.1466	-0.0865	0.1449	-0.2418	0.3118
HERC5	-0.3295	-0.6317	-0.3569	-0.9181	-0.4295
HERC6	-0.3295	-0.6317	-0.3569	-0.9181	-0.4295
HERPUD1	0.1015	-0.665	-0.1822	-0.332	0.4174
HERPUD2	-0.32799999999999996	0.2823	-0.017	0.0397	0.3516
HERV-FRD	0.0966	0.0487	0.6039	0.4451	0.278
HERV-H-HHLA1 fusion	-0.3565	0.2975	-0.3037	0.8759999999999999	0.6814
HES1	-1.1833	0.2325	0.5643	-0.1472	0.5781
HES2	-0.1869	0.2868	0.4519	-0.2449	-0.56
HES3	-0.1869	0.2868	0.4519	-0.2449	-0.56
HES4	-0.1869	0.2868	0.4519	-0.924	-0.56
HES5	-0.1869	0.2868	0.4519	-0.2449	-0.56
HES6	0.1343	-0.1826	-0.1355	-1.0262	0.2482
HES7	-0.4332	-0.1143	-0.2934	-0.3953	-0.5419
HESRG	-0.3978	0.2671	-0.0059	-1.0303	-0.496
HESX1	-0.3824	0.2671	-0.0059	-1.0303	-0.496
HEXA	-0.3981	-0.2478	-0.1417	-0.0273	-0.0465
HEXB	0.1234	-0.65	-0.135	-0.3825	-0.5041
HEXDC	1.0033	-0.1536	0.1525	0.3273	-0.5258
HEXIM1	-0.3776	-0.0928	0.1525	-0.3555	-0.5292
HEXIM2	-0.3776	-0.0928	0.1525	-0.3555	-0.5292
HEY1	-0.3296	-0.08199999999999999	0.2916	0.3231	0.6701
HEY2	-0.3516	-0.6056	0.1968	0.2352	-0.4049
HEYL	-0.1387	0.2784	0.0941	0.1646	-0.5361
HFE	0.0865	0.0487	0.6039	0.2666	0.2962
HFE2	0.2819	0.5329	0.2494	0.1167	0.3264
HFM1	-0.0992	-0.0848	-0.1519	0.3431	-0.413
HGC6.1.1	-0.3516	-0.08800000000000001	0.1042	-0.1862	-0.5372
HGC6.2	-0.3516	-0.08800000000000001	-0.4098	-0.1862	-0.5372
HGC6.3	-0.3516	-0.08800000000000001	0.1042	-0.1862	-0.5372
HGD	-0.3381	0.2667	-0.0104	0.1937	0.2006
HGF	0.4654	0.2722	-0.0043	0.7939	0.3782
HGFAC	-0.4286	-0.7057	0.1622	-0.3419	-0.5417
HGFL	-1.1340000000000001	-0.1189	-0.2982	0.161	-0.5416
HGPMz	-1.05115	-0.6009	0.5213	0.1409	-0.391
HGS	1.0033	-0.0921	0.1525	0.3273	-0.5258
HGSNAT	-0.3296	-0.0872	-0.2688	0.0889	0.7179
HHAT	0.2805	0.2829	0.0931	-0.2744	0.7663
HHATL	-0.4012	0.531	-0.0059	-0.3261	-0.4556
HHEX	0.1214	-0.0622	-0.1035	-0.1719	0.3295
HHGP	0.1037	-0.087	0.2222	0.0568	0.3483
HHIP	-0.3301	-0.6009	0.5213	0.1409	-0.391
HHIPL1	0.3679	-0.6803	-0.1938	0.0806	-0.4765
HHIPL2	0.2805	0.2895	0.0931	-0.2744	0.7663
HHLA2	-0.3138	0.2988	-0.0104	0.1735	0.2006
HHLA3	-0.094	-0.0619	0.0503	0.2114	-0.4543
HIAT1	-0.0848	0.3901	-0.1519	0.3431	-0.413
HIATL1	-0.3645	-0.0937	0.0038	0.5485	-0.4837
HIATL2	-0.3645	-0.0937	0.0038	0.355	-0.4837
HIBADH	-0.32799999999999996	-0.1035	-0.1468	0.0397	0.3516
HIBCH	0.1282	0.3743	-0.0126	0.1868	0.365
HIBDL	0.0746	-0.6646	0.0173	-0.3731	0.5491
HIC1	-0.4332	-0.1143	-0.2934	-0.3953	-0.5681
HIC2	-1.0777	-0.1413	0.1859	-0.4173	-0.5032
HICE1	0.6258	0.7842	0.113	0.3144	0.6652
HIF-3A	-0.3808	-0.1324	-0.2936	0.06	-0.5206
HIF1A	0.4438	-0.0594	-0.171	0.0623	-0.4765
HIF1AN	0.1214	-0.0622	-0.1035	-0.1719	0.3295
HIF3A	-0.3808	-0.1324	-0.2936	0.06	-0.5206
HIG2	0.466	0.6053	-0.0203	0.9398	0.3624
HIGD1A	-0.4012	0.531	-0.0059	-0.3261	-0.4556
HIGD1B	-0.3776	-0.0928	0.1525	-0.3555	-0.5292
HIGD1C	0.1294	-0.0872	0.2899	0.2406	-0.4478
HIGD2A	0.0954	0.4205	-0.2757	0.0393	-0.0318
HIGD2BP	-0.3981	-0.2478	-0.1417	-0.4068	-0.0465
HILS1	-0.3335	-0.0832	0.1525	-0.3452	-0.5258
HINFP	0.3742	0.2846	-0.057999999999999996	-0.366	-0.0123
HINT1	0.1231	-0.1002	-0.135	0.0526	-0.4441
HINT2	0.1252	0.3912	-0.1259	-0.2145	-0.5087
HINT3	-0.3516	-0.6056	0.1968	0.2352	-0.4049
HIP1	0.4654	0.2722	-0.0043	0.8641	0.3782
HIP1R	0.0721	-0.0843	0.1731	0.2566	-0.5177
HIPK1	-0.1188	0.3087	-0.1783	0.4285	-0.4942
HIPK2	0.466	0.9975	-0.0304	0.9513	0.3624
HIPK3	0.1288	-0.0963	0.006999999999999999	-0.945	-0.4225
HIPK4	-0.3808	0.4498	-0.0894	0.298	-0.4985
HIRA	-1.1537	-0.1446	0.1859	0.5376	-0.4606
HIRIP3	0.1015	-0.083	0.0173	0.0347	0.4174
HIRIP5	0.0389	-0.0726	0.0536	-0.0184	0.0073
HISPPD1	0.1396	-0.6894	-0.135	-0.3825	-1.1391
HISPPD2A	0.4395	-0.6555	-0.1719	-0.3381	-0.4442
HIST1H1A	0.0865	0.0487	0.6039	0.2666	0.2962
HIST1H1B	0.0865	0.006	0.6039	0.2666	0.2962
HIST1H1C	0.0865	0.0487	0.6039	0.2666	0.2962
HIST1H1D	0.0865	0.0487	0.6039	0.2666	0.2962
HIST1H1E	0.0865	0.0487	0.6039	0.2666	0.2962
HIST1H1T	0.0865	0.0487	0.6039	0.2666	0.2962
HIST1H2AA	0.0865	0.0487	0.6039	0.2666	0.2962
HIST1H2AB	0.0865	0.0487	0.6039	0.2666	0.2962
HIST1H2AC	0.0865	0.0487	0.6039	0.2666	0.2962
HIST1H2AD	0.0865	0.0487	0.6039	0.2666	0.2962
HIST1H2AE	0.0865	0.0487	0.6039	0.2666	0.2962
HIST1H2AG	0.0865	0.006	0.6039	0.2666	0.2962
HIST1H2AH	0.0865	0.006	0.6039	0.2666	0.2962
HIST1H2AJ	0.0865	0.006	0.6039	0.2666	0.2962
HIST1H2AK	0.0865	0.006	0.6039	0.2666	0.2962
HIST1H2AL	0.0865	0.006	0.6039	0.2666	0.2962
HIST1H2AM	0.0865	0.006	0.6039	0.2666	0.2962
HIST1H2BA	0.0865	0.0487	0.6039	0.2666	0.2962
HIST1H2BB	0.0865	0.0487	0.6039	0.2666	0.2962
HIST1H2BC	0.0865	0.0487	0.6039	0.2666	0.2962
HIST1H2BD	0.0865	0.0487	0.6039	0.2666	0.2962
HIST1H2BE	0.0865	0.0487	0.6039	0.2666	0.2962
HIST1H2BF	0.0865	0.0487	0.6039	0.2666	0.2962
HIST1H2BG	0.0865	0.0487	0.6039	0.2666	0.2962
HIST1H2BH	0.0865	0.0487	0.6039	0.2666	0.2962
HIST1H2BI	0.0865	0.0487	0.6039	0.2666	0.2962
HIST1H2BJ	0.0865	0.006	0.6039	0.2666	0.2962
HIST1H2BK	0.0865	0.006	0.6039	0.2666	0.2962
HIST1H2BL	0.0865	0.006	0.6039	0.2666	0.2962
HIST1H2BM	0.0865	0.006	0.6039	0.2666	0.2962
HIST1H2BN	0.0865	0.006	0.6039	0.2666	0.2962
HIST1H2BO	0.0865	0.006	0.6039	0.2666	0.2962
HIST1H3A	0.0865	0.0487	0.6039	0.2666	0.2962
HIST1H3B	0.0865	0.0487	0.6039	0.2666	0.2962
HIST1H3C	0.0865	0.0487	0.6039	0.2666	0.2962
HIST1H3D	0.0865	0.0487	0.6039	0.2666	0.2962
HIST1H3E	0.0865	0.0487	0.6039	0.2666	0.2962
HIST1H3F	0.0865	0.0487	0.6039	0.2666	0.2962
HIST1H3G	0.0865	0.0487	0.6039	0.2666	0.2962
HIST1H3H	0.0865	0.006	0.6039	0.2666	0.2962
HIST1H3I	0.0865	0.006	0.6039	0.2666	0.2962
HIST1H3J	0.0865	0.006	0.6039	0.2666	0.2962
HIST1H4A	0.0865	0.0487	0.6039	0.2666	0.2962
HIST1H4B	0.0865	0.0487	0.6039	0.2666	0.2962
HIST1H4C	0.0865	0.0487	0.6039	0.2666	0.2962
HIST1H4D	0.0865	0.0487	0.6039	0.2666	0.2962
HIST1H4E	0.0865	0.0487	0.6039	0.2666	0.2962
HIST1H4F	0.0865	0.0487	0.6039	0.2666	0.2962
HIST1H4G	0.0865	0.0487	0.6039	0.2666	0.2962
HIST1H4H	0.0865	0.0487	0.6039	0.2666	0.2962
HIST1H4I	0.0865	0.006	0.6039	0.2666	0.2962
HIST1H4J	0.0865	0.006	0.6039	0.2666	0.2962
HIST1H4K	0.0865	0.006	0.6039	0.2666	0.2962
HIST1H4L	0.0865	0.006	0.6039	0.2666	0.2962
HIST2H2AA3	0.2649	0.5329	0.2494	0.8581	0.3037
HIST2H2AB	0.2649	0.5329	0.2494	0.8581	0.3037
HIST2H2AC	0.2649	0.5329	0.2494	0.8581	0.3037
HIST2H2BE	0.2649	0.5329	0.2494	0.8581	0.3037
HIST2H2BF	0.2649	0.5329	0.2494	0.2242	0.3037
HIST2H3C	0.2649	0.5329	0.2494	0.8581	0.3037
HIST2H3D	0.2649	0.5329	0.2494	0.2242	0.3037
HIST2H4A	0.2649	0.5329	0.2494	0.8581	0.3037
HIST3H2A	0.2805	0.2687	0.0931	-0.2744	0.7663
HIST3H2BB	0.2805	0.2687	0.0931	-0.2744	0.7663
HIST3H3	0.2805	0.2687	0.0931	-0.2744	0.7663
HIST4H4	0.1289	0.7054	0.0944	0.9767	0.6128
HIVEP1	0.0966	0.0487	0.6039	0.4451	0.278
HIVEP2	-0.3516	-0.0352	0.13	-0.1388	-0.4833
HIVEP3	-0.1387	0.2827	0.0941	0.1646	-0.5245
HJURP	0.1343	0.2864	-0.1355	-1.0262	0.3317
HK1	0.0808	-0.0865	0.1449	-0.2418	0.3118
HK1-tc	0.0808	-0.0865	0.1449	-0.2418	0.3118
HK2	0.0389	0.3437	0.0536	-0.0184	0.0073
HK3	0.0954	0.4205	-0.2757	0.0393	-0.0318
HKDC1	0.0808	-0.0865	0.1449	-0.2418	0.3118
HKR1	0.4901	0.4498	-0.0894	0.298	0.7098
HLA-A	0.0526	0.0273	0.0708	0.2531	0.2614
HLA-A*0226	0.0526	0.0273	0.0708	0.2531	0.2614
HLA-B	-0.0346	0.0105	0.0708	0.2531	0.2791
HLA-B*0707	0.535	0.0105	0.0708	0.2531	0.42375
HLA-C	0.0526	0.0273	0.0708	0.2531	0.2614
HLA-Cw*070x	0.0526	0.0273	0.0708	0.2531	0.2614
HLA-DMA	0.10800000000000001	0.0197	0.1148	0.2376	0.2791
HLA-DMB	0.10800000000000001	0.0197	0.1148	0.2376	0.2791
HLA-DOA	0.10800000000000001	0.0197	0.1148	0.2376	0.2791
HLA-DOB	0.10800000000000001	0.0197	0.1148	0.2376	0.2791
HLA-DPA1	0.10800000000000001	0.0197	0.1148	0.2376	0.2791
HLA-DPB1	0.10800000000000001	0.0197	0.1148	0.2376	0.2791
HLA-DPB2	0.10800000000000001	0.0197	0.1148	0.2376	0.2791
HLA-DQA1	0.0603	-0.19	0.1148	0.2376	0.2791
HLA-DQA1/DRA	0.0603	-0.19	-0.44875	0.2376	0.2791
HLA-DQA2	0.10800000000000001	0.0197	0.1148	0.2376	0.2791
HLA-DQB1	0.9248		0.1148	0.2376	0.2791
HLA-DQB2	0.10800000000000001	0.0197	0.1148	0.2376	0.2791
HLA-DRA	0.0603	0.0105	0.0708	0.2253	0.2791
HLA-DRB1	0.0603	1.1266	0.1115	0.2703	0.2791
HLA-DRB5	0.0603	0.56855	-0.3779	0.2703	0.2791
HLA-E	0.0526	0.0273	0.0708	0.2531	0.2614
HLA-F	0.0865	0.006	0.6039	0.2666	0.2962
HLA-G	0.0526	0.0273	0.0708	0.2531	0.2614
HLA-G2.2	0.0865	0.006	0.1698	0.2666	0.2962
HLA-G3	0.0865	0.006	0.1698	0.2666	0.2962
HLA-H	0.0526	0.0273	0.9057	1.37	1.1134
HLC4	0.0954	0.9521	-0.2757	0.0393	-0.0318
HLCS	0.4254	0.5457	-0.05	0.1893	-0.0146
HLF	0.4752	-0.0832	0.1525	-0.3335	-0.5258
HLTF	-0.3379	0.7269	0.5134	0.2678	0.4001
HLX	0.2805	0.2895	0.0931	-0.2744	0.7663
HM13	0.4228	0.1098	-0.0339	0.0622	0.6341
HMBOX1	-0.3516	-0.6836	-0.6553	-0.3016	0.0412
HMBS	0.3742	0.2846	-0.057999999999999996	-0.366	-0.0123
HMCN1	0.2805	0.28	0.0931	0.6935	0.3109
HMFN0656	-0.1387	0.2784	0.0941	0.1646	-0.5361
HMFN1187	0.2805	0.2766	0.0931	0.77	0.7663
HMFN1655	0.3679	-0.6803	-0.1938	0.0806	-0.4765
HMFN1864	-0.3379	0.7269	0.5134	0.2678	0.4001
HMFN1876	0.0746	-0.6646	0.0173	-0.3731	0.5491
HMFN2567	-0.3351	0.5571	0.006999999999999999	0.1596	0.2908
HMFT0700	-0.3776	-0.0928	0.1525	-0.3555	-0.5292
HMFT1272	0.1361	-0.0837	-0.2491	0.2444	-0.0062
HMFT1638	-0.044000000000000004	-0.1154	-0.4084	-0.2946	0.0328
HMFT2263	-0.3296	-0.0681	0.2916	0.1022	0.7179
HMG20A	-0.3727	-0.2478	0.0744	-0.35700000000000004	-0.0308
HMG20B	-1.1519	-0.6262	-0.3035	-0.9961	-0.5782
